cat,F0,F1,F2,F3,F4,F5,F6,F7,F8,Sx,Sy,Sz
general_aleatoire,1.44029403,0.527099371,-1.50948787,-0.971526146,-0.266145229,1.79461622,-0.413089752,-1.32096624,1.75221539,3.56027341,1.00249779,0.414105922
general_aleatoire,1.86261249,-1.38746095,-1.9405756,-1.96061277,-0.0754973888,-1.04765916,-0.666528702,1.28110743,-0.20350647,3.26531243,2.12923646,1.01906717
general_aleatoire,-1.16271281,0.2826581,-1.03648782,-0.257643461,-1.48040485,-0.34061265,0.861744642,0.93089366,-1.72330332,2.29616833,1.63564253,-1.22935963
general_aleatoire,0.743505001,-0.675166845,1.33308506,-0.870005131,-1.00016427,0.220638752,0.438113928,0.921664953,0.340779066,1.71781301,1.62057161,-0.414839029
general_aleatoire,0.131505728,-0.521048784,1.72410393,-0.0557699203,1.8057704,-0.744871616,-0.554138899,-1.43262243,1.11072135,3.01414013,1.15746927,0.498471826
general_aleatoire,-1.14479518,0.955205441,-1.57794547,1.57185817,0.732278109,-0.208225489,0.642909527,0.121892691,1.80242538,2.81538653,1.67987502,-0.831719816
general_aleatoire,-0.336902857,0.91871357,1.40150762,-1.79181671,-1.08119082,1.53698063,-1.04116392,1.45070052,-0.509579659,2.72667837,2.01918149,-1.26491416
general_aleatoire,-0.226718903,-1.07862878,0.343451977,0.244027138,1.90431333,-1.46203971,0.129217386,-0.719255209,1.62128711,3.07577276,0.926534593,0.00847964827
general_aleatoire,1.65377879,-1.66784501,-0.363098145,-1.23579264,0.992934704,-0.236980438,-1.5461514,0.339027166,-1.00974202,3.17749333,1.27811551,-0.113377362
general_aleatoire,1.26491117,1.22938228,1.95304823,1.05197167,-0.444594145,-0.455376387,-1.81033754,1.81758738,1.20468593,3.2644794,2.39757586,0.253913134
general_aleatoire,1.64257193,0.417522669,1.84920287,-1.20582867,-0.288341284,-0.020686388,-1.2101059,0.969240904,0.506634474,2.70951056,1.66682518,-0.608457029
general_aleatoire,1.08164692,0.739092588,-0.00152635574,-1.49823308,-0.779141903,1.14593196,1.89497018,-1.92775917,0.653450251,2.82975006,2.27846479,0.645308316
general_aleatoire,-0.0690865517,-0.367049932,-0.67593503,-0.878147125,0.961212158,0.924411774,-0.748957157,-1.03126645,1.30722833,2.03152752,1.45685649,-0.479326308
general_aleatoire,-1.31316018,0.37981391,0.119335413,1.17557335,-0.840050459,1.95736241,0.51562047,0.71663332,-1.52824545,2.83000255,1.68059385,0.288905621
general_aleatoire,1.93980122,0.619764328,-1.88465476,-0.866813898,-0.647440195,-1.99902844,-1.56858706,-1.49225593,-0.950780392,3.1233077,2.92212892,-0.403617144
general_aleatoire,1.73446131,1.35555148,1.46941853,-1.87070704,-1.06556392,0.0807316303,1.11348748,0.268514633,0.434286356,3.449018,1.0510664,0.382947922
general_aleatoire,0.244604349,1.88361883,-0.0988118649,-0.505577564,1.16241169,0.725842237,-1.4658277,-1.74585724,-0.757692099,3.0668757,1.24161828,-0.758086085
general_aleatoire,-0.415010691,0.462903976,1.85527062,0.763805389,0.155923367,-0.383406401,-0.848482132,1.50148487,-1.51891637,2.55906773,1.6913743,0.67465961
general_aleatoire,-0.338026524,0.81411314,-0.388895512,0.579424143,-1.85517097,-0.504245281,0.204565287,1.8037653,0.834723234,2.8506031,0.843204558,-0.339387417
general_aleatoire,-1.91118884,-1.54224753,-0.785104752,-0.778269053,1.68427777,1.12502766,-0.716258287,-0.536322355,-0.990988731,3.05558157,1.86779308,0.559677362
general_aleatoire,-1.03359032,0.13688159,0.688802481,1.29520679,-1.21296501,-1.58741307,1.58261156,1.77208281,-1.57760644,3.30299997,2.08956456,-0.296494544
general_aleatoire,1.18029141,0.826199055,-1.27499914,-0.00180530548,0.848031759,1.47971821,-0.460165262,-1.49521971,-0.390821457,2.14641142,2.13054609,0.252802312
general_aleatoire,0.711579561,1.13316035,0.288218498,1.85113907,-0.0796394348,-1.49337673,-0.0343711376,-0.317479134,0.887907743,2.48506474,1.3148663,-0.722934127
general_aleatoire,-0.0762336254,1.75096655,-0.494752884,-1.63499355,-0.547243595,-1.92198944,-1.7909255,1.22281909,0.74215436,2.70915484,2.40409517,1.455163
general_aleatoire,-1.56732249,-0.25514245,1.94678712,-1.22082496,0.477392912,1.26413393,0.603465557,1.21024299,-1.2044332,3.35422587,1.28705883,0.00984281395
general_aleatoire,-0.0544335842,-1.03875089,-0.806197405,0.637401104,0.552370787,1.63890719,-0.847391605,1.92956209,-1.05596828,2.47224855,2.13712502,-0.0797875524
general_aleatoire,-1.20787644,0.922058582,-1.46352172,-1.8386991,-1.77439475,-1.62092614,1.47318792,-1.97284746,-0.821140766,3.29315925,2.86972451,-1.12437189
general_aleatoire,-1.38822746,-1.99275208,-1.72404003,-1.10472775,1.98320937,-0.638235807,-0.84476018,1.96394467,-1.40292811,3.49062037,2.92351556,0.488847017
general_aleatoire,0.0941662788,-1.03601503,-1.18114424,1.74450207,-0.660726786,0.0806407928,-0.67876935,-0.540727615,-1.92109704,2.53872085,1.96288717,-0.330674171
general_aleatoire,1.4935658,-1.45926785,-0.420038939,0.780785799,-0.659965754,-1.51899624,-1.17087007,-1.07706308,-0.488812923,2.60901809,1.68249786,-1.01060891
general_aleatoire,-0.597050905,-0.733262777,1.03093958,0.709215641,0.329603672,-0.841669321,0.755999804,0.30879879,0.26804924,1.82489336,0.787620723,0.255292088
general_aleatoire,-1.73643136,0.734369516,-1.23484349,-1.98863149,-0.370378971,1.72359252,1.74779701,-1.55631924,-0.490992069,3.42705441,2.23551464,-1.05721784
general_aleatoire,-0.375003815,0.656296253,1.08415341,-0.979651213,-0.259077311,-1.49186587,1.7873702,-1.76585364,-0.129644394,2.67296481,2.02621078,0.280553699
general_aleatoire,-0.778346062,1.49975753,-1.36935592,1.24331236,-1.30395842,1.92394519,1.04303718,1.70619106,-1.93664789,4.03622293,1.736359,0.348583728
general_aleatoire,1.5924952,0.231240273,0.926417351,-0.482154608,-0.532007456,0.0261998177,-1.57549834,0.251320839,0.754580021,2.29863882,1.23686016,-0.514916241
general_aleatoire,-0.746529341,1.91461611,-0.819564581,0.906417608,0.93360734,1.71491742,1.4851079,1.21721864,-1.22967362,2.69885516,2.178653,1.64250445
general_aleatoire,-1.34754133,-1.60952497,-1.00318503,1.59118319,-0.632537603,-0.600418329,-1.32695842,0.205269337,0.32660532,2.53228664,2.04968905,0.0348267555
general_aleatoire,-0.56182766,1.90180206,-1.49679089,1.04583526,0.357326508,-0.306453228,0.100563288,-1.98198223,-1.18802595,2.81079602,1.91931188,1.11968374
general_aleatoire,-0.746896029,-0.192523956,0.107037067,1.18778992,-0.702996731,0.36170435,-1.55586052,-1.61233091,-0.228940248,2.39896154,1.37772703,-0.248662651
general_aleatoire,0.192085981,-0.986988783,0.81095314,1.63692927,1.17081356,-1.59298205,0.516470194,-1.80338955,-1.38936734,2.75347495,2.34049082,-0.803988576
general_aleatoire,-1.97874355,0.840692997,-0.687721491,0.709367275,0.641547203,-1.90229249,0.92165494,-0.353009462,-0.186953306,2.43235135,2.16778946,0.148403451
general_aleatoire,-0.668199062,0.737314463,0.677648067,-0.560343981,-1.1354568,0.671224833,0.363487482,-1.83761621,1.65282369,2.79783058,1.21138179,0.669775963
general_aleatoire,-0.436988115,1.19120932,1.1633985,1.68583083,1.21202397,1.91402364,0.864594936,-1.9573195,-1.18304563,3.56642222,2.03482914,-0.2372168
general_aleatoire,0.49096489,-1.01117969,-0.348642588,1.98435473,1.43941784,-1.58648801,-0.992741346,-1.27734923,1.9241178,3.79109502,1.18679357,0.670909703
general_aleatoire,-1.47989511,0.454831839,-0.689380169,1.17414951,-1.15929675,-1.65760183,-0.00924825668,-1.26616859,-0.0959172249,2.54438972,1.56857026,1.01023912
general_aleatoire,1.03361464,1.60602236,-1.91205406,-1.86104035,1.26751184,-0.720481873,-1.94420409,0.386631489,0.628475189,3.01352763,2.84367442,0.222102612
general_aleatoire,0.419206858,-0.539624453,-0.0794951916,0.445979357,1.26266193,0.784125566,-1.74911141,-0.630099297,1.26195097,2.28092337,1.57691348,0.49089852
general_aleatoire,-1.56815028,-0.0209832191,-1.72141671,-1.46495724,0.355743885,1.54280758,0.082621336,0.596915007,0.968803883,2.56912565,2.14061952,0.441335589
general_aleatoire,-1.34581733,0.0389418602,-1.86540127,-0.310216904,-1.43556142,-0.407651424,0.435191631,-1.89421248,-1.28281522,2.93677425,2.00341749,-0.632800758
general_aleatoire,-0.657771349,-1.09694791,1.90408063,-1.89944124,1.49422216,0.891722679,-0.682487965,1.24145746,0.351181507,2.97026968,2.25709677,-0.332525909
general_aleatoire,1.18739247,1.38918686,-1.4897275,-0.234902859,1.61320448,-1.92816877,0.689115286,-1.70195818,1.59011436,3.9817512,1.39267588,-0.201465636
general_aleatoire,0.0415706635,-0.21135807,1.87775731,-0.252180576,0.772838116,1.13814592,-1.7163353,-1.62680864,-1.24255657,3.03588939,1.70812464,0.728401184
general_aleatoire,0.0834960938,1.08529234,1.34553671,1.3657589,1.32077003,0.470778227,1.82453132,0.577692509,0.793090343,3.0057075,1.31425786,-0.597283423
general_aleatoire,-1.88665032,-1.16891766,1.31412101,-1.91887879,1.15310073,-0.0823369026,-0.963859558,0.0548152924,0.834706783,3.097615,1.87745297,-0.424221903
general_aleatoire,-1.03894973,-1.14058161,-1.50121021,-1.83867955,0.344832659,-1.19545388,1.05702257,-1.28548455,1.9726162,3.56731319,1.69234931,-0.796209335
general_aleatoire,-0.649008036,1.03321028,-0.326202154,1.17452955,0.0341553688,0.465843439,-0.0929846764,1.94369054,-0.917301655,2.46585584,1.2861985,0.29344213
general_aleatoire,0.55982542,-1.88331747,1.4410131,0.420406342,1.78313851,-0.417020798,1.71943378,-0.805311441,-0.47433877,3.03698564,1.84428823,-0.819960117
general_aleatoire,1.46776414,-1.68535185,0.986973047,-1.31250525,1.43106198,-1.76310682,-0.0200688839,-1.57841229,-1.47627521,3.54331994,2.21473455,-0.242948681
general_aleatoire,-1.26139522,0.784885645,-0.63562274,-1.17570496,0.174158573,-0.235081434,0.846728086,-1.73999691,-1.15629077,2.56071806,1.55899107,-0.415779293
general_aleatoire,1.30123353,0.690089464,-1.49623752,0.817036152,1.6123898,0.234489202,1.45692229,1.61447144,-0.141669035,3.19090414,1.49936652,0.223014489
general_aleatoire,-1.55602098,0.977472782,-1.2915144,0.477780104,-0.285340786,1.21230245,-1.49314928,-0.272779703,0.265184402,2.65718317,1.3996824,-0.422524512
general_aleatoire,1.14323378,-0.406398296,-0.150172949,-0.86161685,1.76386309,-1.32004094,-0.0545117855,-0.65864706,-0.14952302,2.49840117,1.00451934,-0.546695888
general_aleatoire,0.43183732,1.1402874,0.30314064,1.28631067,-1.34550405,0.217956305,-1.50032091,-1.28080893,-1.89329314,2.91995525,1.9617455,0.438774407
general_aleatoire,-0.128967285,-1.95029783,1.8722899,1.51924157,1.01194477,-1.81964469,1.24465036,0.924884319,-1.86869812,4.25927258,1.30476141,-0.14762257
general_aleatoire,1.48794031,-0.128562212,-1.60776877,0.586484432,-0.254794359,1.32013059,1.84921193,-1.80290556,1.33655453,3.14497519,2.29353142,0.521843135
general_aleatoire,1.40975547,-0.0411839485,0.193603516,1.05028439,-1.21074414,1.3335104,-0.730979204,-0.607892275,-0.872282028,2.43577719,1.21829116,0.788246274
general_aleatoire,1.56861162,0.123435974,-0.118106842,-1.79325747,0.11122942,-1.36585546,1.99883032,1.250772,1.37321186,3.64291453,0.994038165,0.877473831
general_aleatoire,-1.46958423,-0.552920103,-1.06641507,-1.95861769,-0.186517715,0.504696131,0.0684833527,0.815653563,1.05444169,2.55407596,1.69677246,0.3283571
general_aleatoire,0.603210688,-0.210670471,1.87144923,1.1594584,1.45188403,0.473385096,-0.20467329,-1.54760122,-1.7485702,3.13072991,1.59280992,-0.861926258
general_aleatoire,-1.37467432,-0.0957651138,-0.251865149,0.756975889,-0.412442446,0.430839062,0.974176884,0.152548075,0.322948456,1.92448533,0.496516675,0.132268533
general_aleatoire,-0.124724388,-0.447467804,-0.824952602,-1.3169589,-0.890613079,-1.09265161,0.000925779343,0.30200386,-1.35758758,2.25193024,1.16327167,0.357283026
general_aleatoire,-0.30624485,-0.63725853,0.0597100258,-0.704082966,-1.31729031,0.348531008,0.651624918,-1.73327088,1.41015482,2.63799572,1.14292693,-0.0893658176
general_aleatoire,1.31867456,-0.968242168,0.249513388,-0.0339431763,0.683306694,1.90210915,0.812375546,-0.667033195,-0.83406353,2.37920117,1.71372819,-0.16678752
general_aleatoire,0.380185366,-0.118513823,-1.63921738,1.8249836,0.424059868,1.06682086,-1.64147305,1.87822747,1.83694172,3.36983132,2.22621822,-0.882517397
general_aleatoire,0.9850173,0.862650394,-1.29759955,1.15263915,-1.74185658,0.816417217,0.31064558,0.358916044,-0.568747044,2.4845674,1.67330778,0.0559332296
general_aleatoire,-0.200349092,-0.898168564,1.43349338,1.22884393,1.82734251,-0.532027006,-0.00385546684,-0.731996298,1.72614002,3.04332042,1.51241565,0.0152164586
general_aleatoire,1.39995027,0.333331585,1.38514924,0.153536558,-0.574533463,-0.182069302,1.32999468,-1.16284919,1.40311384,2.83110428,1.1826731,-0.228878871
general_aleatoire,-1.98512149,-0.304277897,-1.03397512,-1.73410749,0.0388925076,-1.99366164,-0.480160236,0.0931696892,-0.206059217,3.44391537,0.693181634,-0.162374213
general_aleatoire,-0.623698235,1.92259264,1.98852754,-0.59891057,1.08964396,-0.191268444,1.04510164,-1.46593785,1.82097101,2.97977448,2.70185685,0.0162906293
general_aleatoire,-1.80816913,1.55089736,1.10163784,-0.727250099,0.282732487,-1.33605123,1.04281902,0.983568907,-1.40054893,2.80412841,2.03192759,-1.14314365
general_aleatoire,-0.486904621,0.287314892,-0.10730958,-0.985430241,0.52159071,-1.08775282,1.63149071,-1.95389605,-0.323649168,2.80868959,1.19952011,0.118791968
general_aleatoire,-1.47863722,1.1332674,-0.762927771,-0.926640987,-1.53248501,0.791887045,1.94343376,-1.99368238,-0.765469551,3.372684,1.94094861,-1.04036021
general_aleatoire,1.48602867,-1.47870421,-1.87848186,-1.20367098,0.851014853,0.350812912,-1.81496739,-1.74382591,-0.935017347,3.21356368,2.61009479,-0.537929714
general_aleatoire,1.44973636,-0.0111904144,1.84599853,-0.320245266,-1.0130105,-1.23265576,-0.199619055,-0.664740562,-1.91146231,3.27951336,1.16291153,0.430817306
general_aleatoire,0.910825253,0.5628407,0.677028179,-0.344295979,-1.71274185,-0.919766188,0.989263296,-1.17265177,-1.78781652,2.94533134,1.43687165,0.559660316
general_aleatoire,0.616092205,0.171705484,-0.335131884,-0.959749222,-1.28136301,0.35076046,0.75643611,-0.954686642,0.260288954,1.78191614,1.23395932,-0.246779516
general_aleatoire,1.93983173,1.43468809,-0.761087418,-1.53009653,-1.03215766,1.14266634,-0.886138916,0.694067001,1.58589125,3.47489095,1.66684246,-0.20384714
general_aleatoire,-1.53995633,0.544875145,0.779282808,0.922736168,-0.233810902,1.67204189,1.77993894,1.64748979,-1.43355465,3.08563042,1.9523989,1.2577666
general_aleatoire,0.955783367,0.571333408,-1.20870233,-0.472079992,1.37349319,1.82725859,-1.18489599,-0.680100441,0.971595049,2.78766394,1.77706027,-0.174988404
general_aleatoire,1.84874344,0.74241209,1.6059432,1.03555536,-0.918467283,0.13074255,1.21416688,0.554904699,1.98241663,3.50410509,1.29676545,-0.482570887
general_aleatoire,1.81328011,-0.989348173,-1.59564567,-0.252891541,-0.764611006,0.0807228088,0.445427895,-0.820275545,1.85621643,2.72025514,1.96820045,-0.71496588
general_aleatoire,-1.93894076,-1.61770225,-1.11948323,-1.90980315,-0.872252464,-1.77700162,-0.225601196,-1.79037738,-1.31559014,4.23423767,1.35027921,0.65628016
general_aleatoire,1.63126326,1.4930172,0.885031462,0.819644451,0.708425283,-1.65919828,0.0902912617,0.600369692,1.12781024,2.56417584,2.13752055,0.31077832
general_aleatoire,0.614625692,-1.37740827,1.82488465,-0.432235241,-1.98791671,-0.0399830341,-1.00827026,-1.55836225,1.7111659,3.56342936,1.53753185,-1.02791941
general_aleatoire,-0.32194519,1.72853565,-0.733993053,0.882345676,-1.8576715,1.06305313,-1.45305848,-1.63406825,1.0561471,3.44226193,1.73181462,-0.196074918
general_aleatoire,0.05550313,-1.92784858,-1.07366824,1.7370131,-1.27512789,-1.65430164,1.24121308,1.19695234,-1.45984769,3.37054896,2.379107,-0.579684019
general_aleatoire,1.59446597,-0.125393629,1.7645421,1.75431275,1.469908,-1.25667191,-0.849799871,1.91197348,-0.667651653,2.97847009,2.59422445,1.30820405
general_aleatoire,1.97715187,-0.293817282,0.222468615,-1.4428134,-1.31942916,-1.91091037,-0.735580683,1.47648644,-0.302028894,3.03363037,2.10065222,0.846045196
general_aleatoire,0.216514826,-0.76270318,0.434891701,-0.877457857,1.70795369,1.88891864,0.660480499,-1.38654089,0.763413906,2.81187963,1.75901878,-0.116162807
general_aleatoire,0.933311462,1.14787459,-1.99835896,-1.53460622,0.384730577,-0.559351444,1.66377187,1.87283158,-0.848263741,3.47731781,1.79610252,0.821885467
general_aleatoire,1.69172025,-1.25789618,1.53630114,0.606719017,-0.191646099,0.850405455,1.42877173,0.752121925,-1.80641651,2.93722868,2.24855971,-0.345471621
general_aleatoire,-0.722732544,-1.40593052,-0.991190434,-0.344129324,1.82367516,-0.0664317608,1.69319797,-0.945971489,-0.17073369,2.62832761,1.83242083,0.674632907
general_aleatoire,-0.574093342,1.3847754,-1.34889579,-0.190706253,-0.0434639454,-0.302443981,1.17537308,-1.37294841,0.645441532,2.71536422,0.656453729,-0.274564743
general_aleatoire,-0.294375896,-1.56883121,0.14966774,-0.0496737957,-1.90998292,0.790585518,-0.223548174,0.119580984,1.12542486,2.59331584,1.17693317,0.257316768
general_aleatoire,-0.433297634,0.720184088,0.487657547,0.540627718,1.87455463,1.6382215,-1.62036848,-1.92787218,-0.439935923,3.47570038,1.31870067,-0.388056368
general_aleatoire,0.228190184,-0.373576641,1.14939523,0.307869196,0.165341377,-1.39130163,-0.704417944,-1.29342794,-1.45499778,2.44494224,1.30674672,-0.414042532
general_aleatoire,-0.858554602,1.5502522,1.82348013,-0.116950512,0.936434269,1.51246071,0.6467731,0.343408346,1.26783061,3.25348854,1.09638107,-0.00130192703
general_aleatoire,0.696768284,-1.48969436,1.21704459,1.4373312,0.636621952,0.379330635,-0.407780647,-0.658684015,0.0545334816,2.09873605,1.73002577,-0.0800917596
general_aleatoire,1.26342082,1.21218204,1.21025801,-0.505398989,1.3828342,-0.447514296,-1.53792858,-1.61723971,1.87744474,3.13376474,1.99548304,1.26543367
general_aleatoire,1.65833759,1.83850455,-1.63585496,-0.570121527,0.592836618,-1.73642397,-0.34722209,-1.33177733,-0.377522469,3.27488518,1.73602295,-0.892152607
general_aleatoire,1.97132325,0.718207121,0.252051592,-1.73162508,-0.573513031,0.374823093,-0.847189426,1.08812714,-0.972033262,2.82787728,1.62474394,-0.378574699
general_aleatoire,1.31285095,0.656610966,-1.31787848,-0.32244873,1.58967614,1.8616426,0.624584198,0.735372066,1.52741909,3.06762838,1.81690347,0.735309124
general_aleatoire,1.16817832,-0.0588772297,-0.829033852,0.168133259,-1.68325448,1.67615294,-0.0487086773,1.59963799,-0.741673946,2.95608258,1.37734234,-0.449784577
general_aleatoire,-0.207356691,-1.19166756,-0.90234971,1.81056833,-0.427318335,-0.224047184,-0.4489429,-1.30116582,-0.852532625,2.21186924,1.87380791,0.078302756
general_aleatoire,-1.20539761,-0.925681591,-0.877161264,1.44425154,1.99726486,-1.72055244,-0.927954197,0.710444689,-0.684792995,3.12901497,1.87142038,-0.810144186
general_aleatoire,-1.30871987,0.637312412,-0.621976614,-0.824154615,-1.75382805,-1.13678312,-0.920105457,-1.36545134,1.07368422,2.55072141,1.76605117,1.3386271
general_aleatoire,-0.749269485,1.54006124,-1.57633734,-1.1138916,-1.92541385,-0.145808697,1.21856666,-0.118703842,-1.44842029,2.76760173,1.82046211,-1.73507369
general_aleatoire,1.49430108,1.10390735,1.0511961,1.19016981,0.0523087978,0.151678085,0.682988644,-0.761272192,1.38942003,2.55908251,1.40471458,-0.673184037
general_aleatoire,-1.41986918,-1.96184421,0.947220325,-0.388439894,0.405547857,1.62897253,0.621813774,0.961251974,-1.96532369,3.41989136,1.75052643,0.379671991
